_unit_id,name,gender,recorded,says,votes,opposing_votes,available_methods,review_tier,methods,gender:confidence,label_conflict,association_says,classification_says,clustering_says,regression_says,text_says,association_score,classification_score,clustering_score,regression_score,text_score
815721848,Yiveldda,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6845,0,human,human,,human,human,0.862,0.755,,0.784,0.811
815721945,obviousstalker_,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.869,0.9,,0.883,0.819
815722288,dirtydanielaxo,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3383,0,human,human,,human,human,0.898,0.928,,0.91,0.507
815722304,pineapplecakes,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6497,0,human,human,,human,human,0.862,0.921,,0.953,0.629
815722306,GWIS__LLC,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.6607,0,non_human,non_human,,non_human,non_human,0.839,0.895,,0.977,0.693
815722405,castlextown,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3359,0,human,human,,human,human,0.854,0.719,,0.656,0.922
815722412,kiraactus,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6638,0,,human,human,human,human,,0.932,0.917,0.916,0.776
815722663,Cobi_Jon,unknown,,human,4,1,5,3+ methods,"association, classification, clustering, regression",0.6768,0,human,human,human,human,non_human,0.898,0.982,0.957,0.942,0.682
815722678,JrWarwick,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3439,0,human,human,,human,human,0.862,0.57,,0.644,0.929
815722776,OreoPurr,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6599,0,human,human,,human,human,0.925,0.866,,0.883,0.846
815722829,AriJBiebTaySwft,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6661,0,human,human,,human,human,0.869,0.622,,0.792,0.585
815722954,TwirrahEmpire,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6684,0,human,human,,human,human,0.861,0.786,,0.801,0.738
815722988,sefdsx,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6618,0,human,human,,human,human,0.861,0.7,,0.715,0.746
815722997,FavMeRyuko,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6684,0,human,human,,human,human,0.862,0.786,,0.781,0.533
815723118,bangtanbitch,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3509,0,human,human,,human,human,0.862,0.91,,0.926,0.706
815723161,PeeZ_NutZ,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.3448,0,,human,human,human,human,,0.929,0.957,0.878,0.571
815723194,rhexsus,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6665,0,human,human,,human,human,0.88,0.723,,0.684,0.912
815723277,luke_berlioux,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6607,0,,human,human,human,human,,0.814,0.917,0.826,0.841
815723394,RahmanNoodle66,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3542,0,human,human,,human,human,0.869,0.939,,0.926,0.951
815723443,Kanderia_Ku,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6696,0,human,human,,human,human,0.925,0.944,,0.948,0.769
815723448,VoidlesSoul,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6954,0,human,human,,human,human,0.898,0.901,,0.858,0.925
815723478,sugardadpxyne,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6629,0,,human,human,human,human,,0.685,0.917,0.728,0.579
815723526,angahith,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6554,0,,human,human,human,human,,0.913,0.917,0.938,0.603
815723606,DillyDivine,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6512,0,human,human,,human,human,0.898,0.957,,0.931,0.868
815723668,Twillz6,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6383,0,,human,human,human,human,,0.867,0.917,0.844,0.545
815723751,Otter_Silly,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.862,0.832,,0.81,0.728
815723764,Grimreaper8814,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6645,0,human,human,,human,human,0.869,0.908,,0.897,0.776
815723801,MrRupertBear,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6632,0,human,human,,human,human,0.862,0.895,,0.802,0.664
815723958,Dzasta_1,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6582,0,,human,human,human,human,,0.867,0.917,0.821,0.794
815724040,mygrls7,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6804,0,,human,human,human,human,,0.904,0.917,0.884,0.628
815724114,DeviantGoddess,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.862,0.898,,0.874,0.814
815724249,The301st,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.674,0,human,human,,human,human,0.898,0.952,,0.94,0.59
815724254,ZulaikhaAriff,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6802,0,human,human,,human,human,0.862,0.952,,0.882,0.537
815724403,dawnjerrene,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6588,0,human,human,,human,human,0.862,0.81,,0.874,0.87
815724451,GKSRgtbt,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.6554,0,non_human,non_human,,non_human,non_human,0.846,0.957,,0.96,0.999
815724506,WWEJPDiamond,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3433,0,human,human,,human,human,0.898,0.939,,0.886,0.911
815724586,emmybeezyk,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6552,0,human,human,,human,human,0.862,0.903,,0.73,0.853
815724601,maxqnz,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6784,0,human,human,,human,human,0.869,0.857,,0.888,0.9
815724678,__wrxsub__,unknown,,human,4,1,5,3+ methods,"association, classification, clustering, regression",0.6752,0,human,human,human,human,non_human,0.869,0.706,0.917,0.719,0.601
815724725,Zallah__,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.925,0.938,,0.91,0.963
815724811,sous_hassoun,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6664,0,,human,human,human,human,,0.872,0.917,0.877,0.648
815724893,_Helst_,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3695,0,human,human,,human,human,0.898,0.873,,0.895,0.846
815724894,Maskinen92,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6761,0,human,human,,human,human,0.861,0.918,,0.929,0.531
815725053,DomainerAnon,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6599,0,human,human,,human,human,0.869,0.815,,0.9,0.938
815725096,laurxstyles,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3447,0,human,human,,human,human,0.88,0.754,,0.716,0.85
815725188,Hakunamavodka_,unknown,,human,4,1,5,3+ methods,"association, classification, clustering, regression",0.3432,0,human,human,human,human,non_human,0.898,0.974,0.957,0.925,0.574
815725247,Mpumi_Dope,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6642,0,human,human,,human,human,0.925,0.882,,0.894,0.682
815725256,elfpupy,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6873,0,human,human,,human,human,0.925,0.944,,0.933,0.611
815725265,BKIgtbt,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.6702,0,non_human,non_human,,non_human,non_human,0.846,0.956,,0.959,0.999
815725284,louirrie,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.3521,0,,human,human,human,human,,0.888,0.957,0.894,0.658
815725394,alsoMike,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.341,0,human,human,,human,human,0.898,0.911,,0.933,0.669
815725503,GBCIgtbt,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.6631,0,non_human,non_human,,non_human,non_human,0.846,0.963,,0.963,0.999
815725522,natangram,unknown,,human,4,1,5,3+ methods,"association, classification, clustering, regression",0.6792,0,human,human,human,human,non_human,0.861,0.814,0.917,0.81,0.527
815725972,CAVMgtbt,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.6444,0,non_human,non_human,,non_human,non_human,0.846,0.951,,0.955,0.999
815726000,BKEgtbt,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.6615,0,non_human,non_human,,non_human,non_human,0.846,0.947,,0.953,0.999
815726152,pellicott1,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3473,0,human,human,,human,human,0.869,0.716,,0.773,0.885
815726232,chaliceoftears,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6972,0,human,human,,human,human,0.862,0.753,,0.8,0.944
815726284,addictofmatt,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6794,0,human,human,,human,human,0.898,0.91,,0.865,0.585
815726306,Marduk021374,unknown,,human,4,1,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,non_human,human,human,0.861,0.802,0.956,0.756,0.73
815726330,ChristianArth13,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6877,0,human,human,,human,human,0.869,0.654,,0.713,0.724
815726334,janepet35,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.6567,0,non_human,non_human,,non_human,non_human,0.846,0.959,,0.94,0.994
815726344,7XH3qd1pAPZQOX1,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6692,0,human,human,,human,human,0.88,0.848,,0.692,0.738
815726523,roolbrittania,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6575,0,,human,human,human,human,,0.662,0.917,0.728,0.833
815726608,BronyDestined,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6497,0,human,human,,human,human,0.88,0.793,,0.812,0.664
815726750,ghost___cat,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.869,0.929,,0.935,0.556
815726811,EddieSlain,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.3406,0,,human,human,human,human,,0.758,0.917,0.798,0.772
815726822,Turbo9879,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6845,0,human,human,,human,human,0.862,0.857,,0.899,0.941
815726841,LaytonNZA,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.673,0,human,human,,human,human,0.925,0.969,,0.933,0.813
815726910,kmillermaster,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6714,0,,human,human,human,human,,0.7,0.917,0.708,0.719
815727100,cnettles2k12,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6645,0,human,human,,human,human,0.869,0.928,,0.909,0.789
815727164,Knightsexual,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6591,0,human,human,,human,human,0.862,0.789,,0.809,0.869
815727223,kirstyhall01,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3456,0,human,human,,human,human,0.925,0.975,,0.955,0.739
815727269,Original310h,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.3493,0,,human,human,human,human,,0.972,0.957,0.917,0.983
815727686,SL4V4Z4R,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3551,0,human,human,,human,human,0.861,0.843,,0.706,0.937
815728034,Ohwaawaa,unknown,,human,4,1,5,3+ methods,"association, classification, clustering, regression",0.343,0,human,human,human,human,non_human,0.925,0.948,0.917,0.931,0.607
815728215,Tekin0816,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3552,0,human,human,,human,human,0.862,0.933,,0.862,0.598
815728362,babyfrills,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3347,0,human,human,,human,human,0.862,0.825,,0.881,0.762
815728484,CrestfallenJay,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6572,0,,human,human,human,human,,0.834,0.917,0.857,0.697
815728505,BriAckland,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6645,0,human,human,,human,human,0.909,0.917,,0.954,0.795
815728609,destinyraauhl,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.3403,0,,human,human,human,human,,0.914,0.957,0.897,0.867
815728688,art_control,unknown,,human,4,1,5,3+ methods,"association, classification, clustering, regression",0.6624,0,human,human,human,human,non_human,0.854,0.901,0.957,0.905,0.555
815728712,DWSNgtbt,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.6647,0,non_human,non_human,,non_human,non_human,0.846,0.953,,0.957,0.999
815728713,GOURGElST,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6738,0,human,human,,human,human,0.898,0.944,,0.924,0.72
815728778,BelairePappa,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3429,0,human,human,,human,human,0.898,0.802,,0.838,0.625
815728795,GmeshKingOfUruk,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6833,0,human,human,,human,human,0.869,0.725,,0.75,0.731
815728857,CTOgtbt,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.6611,0,non_human,non_human,,non_human,non_human,0.846,0.956,,0.96,0.998
815728887,ChasinMyDreamsx,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6658,0,,human,human,human,human,,0.915,0.957,0.873,0.793
815728954,saltIess,unknown,,human,4,1,5,3+ methods,"association, classification, clustering, regression",0.6648,0,human,human,human,human,non_human,0.88,0.965,0.917,0.935,0.738
815728963,NiallnLouisrbae,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3431,0,human,human,,human,human,0.925,0.925,,0.93,0.69
815729043,trohmemes,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6674,0,human,human,,human,human,0.862,0.7,,0.772,0.903
815729204,HNSNgtbt,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.6818,0,non_human,non_human,,non_human,non_human,0.846,0.963,,0.963,0.998
815729299,Smallnobody,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6502,0,human,human,,human,human,0.869,0.815,,0.869,0.525
815729461,frickfracklvke,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6578,0,human,human,,human,human,0.925,0.983,,0.977,0.729
815729478,TheTweetingZed,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3466,0,human,human,,human,human,0.862,0.859,,0.902,0.81
815729589,oikawamomosuke,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6558,0,human,human,,human,human,0.862,0.855,,0.875,0.956
815729668,waterhauler,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.675,0,human,human,,human,human,0.862,0.85,,0.92,0.602
815729887,falcoIombardi,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3456,0,human,human,,human,human,0.88,0.665,,0.718,0.836
815729935,tiyalene,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.862,0.955,,0.921,0.808
815730029,DarkArfs,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6829,0,human,human,,human,human,0.862,0.882,,0.897,0.74
815730054,frightfursheep,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6641,0,human,human,,human,human,0.862,0.943,,0.901,0.555
815730057,LilSaintDee,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6703,0,human,human,,human,human,0.862,0.956,,0.821,0.931
815730313,BandsMyWeakness,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6903,0,human,human,,human,human,0.862,0.761,,0.833,0.774
815730317,NephilimGlee30,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.34,0,human,human,,human,human,0.925,0.987,,0.986,0.827
815730346,StarlightMcKenz,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.3416,0,,human,human,human,human,,0.906,0.957,0.911,0.778
815730347,Thewill247x,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3529,0,human,human,,human,human,0.862,0.831,,0.877,0.575
815730365,OdinCSGO,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",1.0,0,,human,human,human,human,,0.654,0.917,0.777,0.936
815730406,recoil47,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,non_human,non_human,,non_human,non_human,0.816,0.51,,0.902,0.553
815730408,denimblob,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",1.0,0,,human,human,human,human,,0.911,0.917,0.853,0.854
815730444,Q_Country1029,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,non_human,non_human,,non_human,non_human,0.841,0.857,,0.955,0.698
815730460,idkbria,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6685,0,human,human,,human,human,0.898,0.961,,0.966,0.929
815730485,rosa_the_red,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.338,0,human,human,,human,human,0.862,0.907,,0.914,0.787
815730540,30_Helens,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3453,0,human,human,,human,human,0.862,0.921,,0.933,0.772
815730564,saintjehan,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6591,0,human,human,,human,human,0.862,0.932,,0.908,0.943
815730588,_Black1D_,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6709,0,human,human,,human,human,0.869,0.899,,0.924,0.804
815730727,zquadfather,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3355,0,human,human,,human,human,0.862,0.97,,0.88,0.983
815730767,xxforgetmexx,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6792,0,human,human,,human,human,0.898,0.917,,0.904,0.817
815731178,VerbObject,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6799,0,human,human,,human,human,0.873,0.632,,0.715,0.965
815731210,PsychedelicFlys,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.644,0,human,human,,human,human,0.862,0.937,,0.895,0.73
815731283,Prima_Materia_,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6682,0,human,human,,human,human,0.862,0.92,,0.863,0.902
815731308,MontlakeMan,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.669,0,human,human,,human,human,0.861,0.841,,0.925,0.716
815731391,GSD_MDPhD,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6798,0,human,human,,human,human,0.869,0.846,,0.881,0.92
815731497,LumiaW,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3479,0,human,human,,human,human,0.861,0.852,,0.852,0.674
815731554,TheGrassLizard,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6674,0,,human,human,human,human,,0.587,0.917,0.659,0.814
815731661,Haruuumoon,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6513,0,human,human,,human,human,0.869,0.943,,0.929,0.919
815731698,fizzybizzle,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6722,0,human,human,,human,human,0.862,0.842,,0.884,0.883
815732070,Pomes_Porn,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.3544,0,non_human,non_human,,non_human,non_human,0.816,0.741,,0.897,0.915
815732161,neksted,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,non_human,non_human,,non_human,non_human,0.839,0.868,,0.958,0.543
815732202,uryattudoudattu,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,non_human,non_human,,non_human,non_human,0.84,0.836,,0.932,0.557
815732219,Mug_Punter_NI,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",1.0,0,,human,human,human,human,,0.824,0.917,0.844,0.75
815732255,Astraldesigner,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3574,0,human,human,,human,human,0.862,0.669,,0.782,0.643
815732311,maiagillian,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6735,0,human,human,,human,human,0.862,0.913,,0.942,0.717
815732405,petitepinkgirls,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6599,0,human,human,,human,human,0.925,0.947,,0.93,0.926
815732573,7mjslove,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.909,0.906,,0.869,0.732
815732593,jadehill2001,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.873,0.863,,0.89,0.917
815732698,musingsofaraven,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3493,0,human,human,,human,human,0.925,0.988,,0.964,0.803
815732714,cathazclawz,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6523,0,human,human,,human,human,0.869,0.58,,0.693,0.962
815732733,itsZaddyHOE,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6476,0,human,human,,human,human,0.925,0.726,,0.824,0.918
815732752,monbrielle,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6538,0,human,human,,human,human,0.862,0.885,,0.931,0.911
815732885,DyingTethra,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6609,0,human,human,,human,human,0.873,0.766,,0.743,0.942
815732903,trillballins,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.336,0,human,human,,human,human,0.869,0.961,,0.949,0.852
815732910,pavel071985,unknown,,non_human,4,0,5,3+ methods,"classification, clustering, regression, text",1.0,0,,non_human,non_human,non_human,non_human,,0.576,0.956,0.939,0.531
815732957,shikyu99,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6604,0,human,human,,human,human,0.864,0.81,,0.891,0.818
815732992,pdlmma,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6733,0,human,human,,human,human,0.861,0.873,,0.868,0.842
815733020,Timelord30021,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6773,0,human,human,,human,human,0.898,0.928,,0.937,0.952
815733070,cm_happy_bot,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.869,0.695,,0.711,0.751
815733198,_Ahty,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6726,0,human,human,,human,human,0.862,0.912,,0.899,0.971
815733335,DAraGon96,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6543,0,,human,human,human,human,,0.915,0.957,0.884,0.857
815733525,Kiqoseven,unknown,,human,4,1,5,3+ methods,"association, classification, clustering, regression",0.6621,0,human,human,human,human,non_human,0.862,0.975,0.957,0.958,0.777
815733533,thegiveawaybot1,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.691,0,non_human,non_human,,non_human,non_human,0.839,0.933,,0.979,0.55
815733565,diapphire,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6631,0,human,human,,human,human,0.862,0.779,,0.861,0.849
815733575,scattermoon,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.862,0.872,,0.804,0.837
815733792,bot_salty,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6761,0,human,human,,human,human,0.925,0.764,,0.736,0.751
815733830,LeAnhTony,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6506,0,,human,human,human,human,,0.948,0.917,0.9,0.65
815733869,phan_mean,unknown,,human,4,1,5,3+ methods,"association, classification, clustering, text",0.6711,0,human,human,human,non_human,human,0.88,0.511,0.917,0.853,0.817
815734031,iljc3,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6709,0,human,human,,human,human,0.861,0.827,,0.787,0.882
815734125,xelmahdi,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.862,0.814,,0.843,0.523
815734242,Gida152,unknown,,human,4,1,5,3+ methods,"association, classification, clustering, regression",0.6669,0,human,human,human,human,non_human,0.925,0.973,0.917,0.967,0.515
815734296,AccioStarKid,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6613,0,,human,human,human,human,,0.928,0.957,0.949,0.804
815734333,tidma_kvh,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.3491,0,,human,human,human,human,,0.677,0.917,0.707,0.903
815734352,JahKnoTK,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3462,0,human,human,,human,human,0.925,0.942,,0.902,0.871
815734387,kenhhina,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.3402,0,,human,human,human,human,,0.753,0.917,0.845,0.572
815734391,kurihiru,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.898,0.856,,0.845,0.633
815734497,rachaelgriffin6,unknown,,human,4,1,5,3+ methods,"association, classification, clustering, regression",0.3425,0,human,human,human,human,non_human,0.925,0.985,0.957,0.981,0.586
815734539,Sam_Talks_Crap,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6712,0,human,human,,human,human,0.862,0.931,,0.91,0.576
815734552,Fungidelic,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3394,0,human,human,,human,human,0.862,0.838,,0.846,0.917
815734610,illlegal17,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6759,0,human,human,,human,human,0.898,0.92,,0.885,0.849
815734652,mcmahon_josie,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.346,0,human,human,,human,human,0.861,0.728,,0.84,0.706
815734696,espinosaurusex,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.898,0.936,,0.904,0.927
815734811,_suggcupcake_,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3521,0,human,human,,human,human,0.862,0.863,,0.874,0.745
815734812,sudIOSGamer,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3363,0,human,human,,human,human,0.869,0.655,,0.76,0.666
815734816,kirkwaIIs,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3428,0,human,human,,human,human,0.88,0.892,,0.883,0.551
815734861,ZACHISGOD,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.869,0.894,,0.926,0.89
815734917,SaekoKiller,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",1.0,0,human,human,,human,human,0.862,0.741,,0.865,0.786
815734935,coccocacola,unknown,,non_human,4,0,5,3+ methods,"association, classification, regression, text",0.6597,0,non_human,non_human,,non_human,non_human,0.84,0.843,,0.929,0.644
815735185,FireEmblemSoren,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6633,0,human,human,,human,human,0.862,0.802,,0.72,0.814
815735269,hyuugaclan,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6596,0,human,human,,human,human,0.862,0.766,,0.855,0.693
815735351,RRipcords,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6512,0,human,human,,human,human,0.854,0.771,,0.783,0.764
815735407,historianess,unknown,,human,4,0,5,3+ methods,"classification, clustering, regression, text",0.6722,0,,human,human,human,human,,0.967,0.957,0.935,0.787
815735416,estelledaviesjo,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.671,0,human,human,,human,human,0.922,0.921,,0.837,0.898
815735460,LilAquaticBat,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3436,0,human,human,,human,human,0.862,0.926,,0.871,0.537
815735587,timothysdrake,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.3402,0,human,human,,human,human,0.88,0.853,,0.786,0.771
815735606,Pink_Panda203,unknown,,human,4,0,5,3+ methods,"association, classification, regression, text",0.6784,0,human,human,,human,human,0.909,0.895,,0.868,0.768
