_unit_id,name,gender,recorded,says,votes,opposing_votes,available_methods,review_tier,methods,gender:confidence,label_conflict,association_says,classification_says,clustering_says,regression_says,text_says,association_score,classification_score,clustering_score,regression_score,text_score
815720525,reisakuma,brand,non_human,human,2,0,5,2 methods,"association, text",0.6769,0,human,,,,human,0.869,,,,0.936
815720699,AberJohnny,brand,non_human,human,2,0,5,2 methods,"regression, text",0.6772,0,,,,human,human,,,,0.903,0.913
815735393,TENCH0U_,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6772,0,human,,human,,,0.854,,0.917,,
815720768,COGICgopChica,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6774,0,human,,human,,,0.898,,0.917,,
815726875,noquestions,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6777,0,human,,human,,,0.869,,0.957,,
815725645,SMACKHighNY,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.678,0,human,,human,,,0.88,,0.957,,
815736502,GeckoQuoteBot,brand,non_human,human,2,0,5,2 methods,"association, text",0.6801,0,human,,,,human,0.869,,,,0.853
815736853,theARKHAM_,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6809,0,human,,human,,,0.869,,0.917,,
815723474,MrMoustacheCat,brand,non_human,human,2,0,5,2 methods,"association, text",0.6833,0,human,,,,human,0.869,,,,0.896
815737513,coyotes_ebooks,brand,non_human,human,2,0,5,2 methods,"classification, clustering",0.6839,0,,human,human,,,,0.913,0.917,,
815730653,GlitterSpresso,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6841,0,human,human,,,,0.922,0.903,,,
815734397,sonicherosfan,brand,non_human,human,2,0,5,2 methods,"association, classification",0.6846,0,human,human,,,,0.862,0.913,,,
815729767,Lockedinbathroo,male,human,non_human,2,0,5,2 methods,"association, regression",0.6848,0,non_human,,,non_human,,0.816,,,0.929,
815720067,cyberwuff,brand,non_human,human,2,0,5,2 methods,"association, regression",0.6857,0,human,,,human,,0.873,,,0.906,
815720082,JohnJohndel2,male,human,non_human,2,0,5,2 methods,"association, regression",0.6859,0,non_human,,,non_human,,0.816,,,0.956,
815734037,ScyTweeter,brand,non_human,human,2,0,5,2 methods,"classification, text",0.6866,0,,human,,,human,,0.917,,,0.895
815726623,ZOANTHROPOLOGY,brand,non_human,human,2,0,5,2 methods,"association, text",0.6872,0,human,,,,human,0.898,,,,0.905
815726441,dcgblog,female,human,non_human,2,0,5,2 methods,"classification, regression",0.6889,0,,non_human,,non_human,,,0.911,,0.984,
815732290,blazingbooks420,brand,non_human,human,2,0,5,2 methods,"association, clustering",0.6912,0,human,,human,,,0.88,,0.917,,
815725825,high_on_glitter,brand,non_human,human,2,0,5,2 methods,"classification, regression",0.6921,0,,human,,human,,,0.924,,0.912,
815719232,Shutterstock,brand,non_human,human,2,0,5,2 methods,"association, regression",1.0,0,human,,,human,,0.862,,,0.918,
815719400,WarOnTheRocks,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.854,,0.957,,
815720114,DCDouchbag,brand,non_human,human,2,0,5,2 methods,"association, text",1.0,0,human,,,,human,0.862,,,,0.936
815720241,kubidyza,brand,non_human,human,2,0,5,2 methods,"classification, clustering",1.0,0,,human,human,,,,0.937,0.957,,
815720284,LifeAtPurdue,brand,non_human,human,2,0,5,2 methods,"association, regression",1.0,0,human,,,human,,0.862,,,0.916,
815720340,etailPR,brand,non_human,human,2,0,5,2 methods,"association, classification",1.0,0,human,human,,,,0.862,0.942,,,
815720345,Rombaart,brand,non_human,human,2,0,5,2 methods,"association, text",1.0,0,human,,,,human,0.869,,,,0.913
815720454,BrandsKingdom,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.873,,0.917,,
815720482,BostonRDT,brand,non_human,human,2,0,5,2 methods,"association, regression",1.0,0,human,,,human,,0.898,,,0.914,
815720844,TradexFoods,brand,non_human,human,2,0,5,2 methods,"association, classification",1.0,0,human,human,,,,0.909,0.91,,,
815721032,OneOfTheDingoes,brand,non_human,human,2,0,5,2 methods,"association, text",1.0,0,human,,,,human,0.898,,,,0.9
815721053,10MinDQ,brand,non_human,human,2,0,5,2 methods,"association, classification",1.0,0,human,human,,,,0.862,0.933,,,
815721160,RedditDesign,brand,non_human,human,2,0,5,2 methods,"association, regression",1.0,0,human,,,human,,0.898,,,0.925,
815721473,IlIIlllIIIllIlI,brand,non_human,human,2,0,5,2 methods,"association, regression",1.0,0,human,,,human,,0.862,,,0.931,
815721529,GrizzleBF,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.862,,0.957,,
815721625,LosHalepenos,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.922,,0.917,,
815721699,MetalFortressCT,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.854,,0.917,,
815721991,HadTwpSports,brand,non_human,human,2,0,5,2 methods,"classification, clustering",1.0,0,,human,human,,,,0.922,0.917,,
815722272,FoComcfc,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.854,,0.917,,
815722785,CentralValleyTV,brand,non_human,human,2,0,5,2 methods,"association, classification",1.0,0,human,human,,,,0.873,0.969,,,
815722838,St8edge4life88,brand,non_human,human,2,0,5,2 methods,"classification, regression",1.0,0,,human,,human,,,0.938,,0.918,
815722976,WelcomDog,brand,non_human,human,2,0,5,2 methods,"association, classification",1.0,0,human,human,,,,0.925,0.901,,,
815723037,My1Universe,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.873,,0.957,,
815723317,CosmopolitanUK,brand,non_human,human,2,0,5,2 methods,"association, classification",1.0,0,human,human,,,,0.922,0.901,,,
815724107,MTVBrasil,brand,non_human,human,2,0,5,2 methods,"association, classification",1.0,0,human,human,,,,0.862,0.916,,,
815724209,brewerpackaging,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.873,,0.917,,
815724237,wiml2,brand,non_human,human,2,0,5,2 methods,"clustering, text",1.0,0,,,human,,human,,,0.917,,0.87
815724390,EscapeVelo,brand,non_human,human,2,0,5,2 methods,"classification, regression",1.0,0,,human,,human,,,0.928,,0.907,
815724527,vote41dbro,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.869,,0.917,,
815724692,_wonderfrankie,brand,non_human,human,2,0,5,2 methods,"classification, clustering",1.0,0,,human,human,,,,0.947,0.957,,
815724798,BognorRegisHour,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.873,,0.917,,
815724955,TheEscapistMag,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.854,,0.957,,
815726216,SaleSafari,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.88,,0.917,,
815726781,SekgobolaT,brand,non_human,human,2,0,5,2 methods,"classification, regression",1.0,0,,human,,human,,,0.972,,0.925,
815727363,subw00ter,brand,non_human,human,2,0,5,2 methods,"classification, regression",1.0,0,,human,,human,,,0.947,,0.948,
815727479,_MyDemons__,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.873,,0.957,,
815727634,thewasabiman,brand,non_human,human,2,0,5,2 methods,"association, text",1.0,0,human,,,,human,0.898,,,,0.902
815728285,Cellusious,brand,non_human,human,2,0,5,2 methods,"association, regression",1.0,0,human,,,human,,0.898,,,0.942,
815728363,Unitedinprayer1,brand,non_human,human,2,0,5,2 methods,"association, regression",1.0,0,human,,,human,,0.869,,,0.924,
815728461,wickedshrapnel,brand,non_human,human,2,0,5,2 methods,"association, text",1.0,0,human,,,,human,0.898,,,,0.95
815728765,PsychospamYT,brand,non_human,human,2,0,5,2 methods,"association, text",1.0,0,human,,,,human,0.862,,,,0.851
815728833,Larry63333,male,human,non_human,2,0,5,2 methods,"association, regression",1.0,0,non_human,,,non_human,,0.801,,,0.9,
815728854,16KTS,brand,non_human,human,2,0,5,2 methods,"classification, regression",1.0,0,,human,,human,,,0.921,,0.919,
815729142,DEEJAYMOB,brand,non_human,human,2,0,5,2 methods,"association, text",1.0,0,human,,,,human,0.922,,,,0.883
815729213,1041theBlaze,brand,non_human,human,2,0,5,2 methods,"classification, regression",1.0,0,,human,,human,,,0.921,,0.931,
815729279,DiversityIsALie,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.88,,0.917,,
815729681,TeamYouTube,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.873,,0.917,,
815729703,sazzemcsazz,female,human,non_human,2,0,5,2 methods,"association, regression",1.0,0,non_human,,,non_human,,0.816,,,0.946,
815729856,whatsontvuk,brand,non_human,human,2,0,5,2 methods,"association, regression",1.0,0,human,,,human,,0.861,,,0.901,
815730130,worldrafanadal,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.869,,0.917,,
815730562,LakeHastingsWea,brand,non_human,human,2,0,5,2 methods,"classification, clustering",1.0,0,,human,human,,,,0.914,0.957,,
815730706,Full_Time_Scrub,brand,non_human,human,2,0,5,2 methods,"classification, clustering",1.0,0,,human,human,,,,0.935,0.917,,
815730773,MoreFifaFun,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.88,,0.917,,
815731036,CCS_Skate,brand,non_human,human,2,0,5,2 methods,"association, regression",1.0,0,human,,,human,,0.922,,,0.935,
815731152,OverDriveLibs,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.854,,0.957,,
815731255,LondonRIB,brand,non_human,human,2,0,5,2 methods,"association, text",1.0,0,human,,,,human,0.925,,,,0.913
815731539,dks2_ebooks,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.873,,0.917,,
815732050,JuliaGreenwald7,female,human,non_human,2,0,5,2 methods,"association, regression",1.0,0,non_human,,,non_human,,0.816,,,0.925,
815732136,Dormality,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.869,,0.917,,
815732576,fluffycrossover,brand,non_human,human,2,0,5,2 methods,"association, text",1.0,0,human,,,,human,0.869,,,,0.893
815732594,420USAPAC,brand,non_human,human,2,0,5,2 methods,"clustering, regression",1.0,0,,,human,human,,,,0.917,0.923,
815732650,bazzared1903,brand,non_human,human,2,0,5,2 methods,"classification, text",1.0,0,,human,,,human,,0.939,,,0.872
815732814,BigBlackDonaghy,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.854,,0.917,,
815732949,Fishsweets,male,human,non_human,2,0,5,2 methods,"association, regression",1.0,0,non_human,,,non_human,,0.816,,,0.906,
815732958,PeterBrassard,male,human,non_human,2,0,5,2 methods,"association, regression",1.0,0,non_human,,,non_human,,0.816,,,0.91,
815733076,YoshinoPaula,female,human,non_human,2,0,5,2 methods,"association, regression",1.0,0,non_human,,,non_human,,0.816,,,0.945,
815733117,McTermii,brand,non_human,human,2,0,5,2 methods,"clustering, text",1.0,0,,,human,,human,,,0.917,,0.974
815733166,tpmquiz,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.873,,0.917,,
815733347,TheOtherPlus1,brand,non_human,human,2,0,5,2 methods,"classification, text",1.0,0,,human,,,human,,0.927,,,0.924
815733577,weeddream420,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.88,,0.917,,
815733668,ChrisF1116,brand,non_human,human,2,0,5,2 methods,"classification, regression",1.0,0,,human,,human,,,0.964,,0.952,
815733960,SouthwestAir,brand,non_human,human,2,0,5,2 methods,"association, classification",1.0,0,human,human,,,,0.862,0.92,,,
815733992,BonesDobie,brand,non_human,human,2,0,5,2 methods,"association, text",1.0,0,human,,,,human,0.869,,,,0.895
815734629,IHOP,brand,non_human,human,2,0,5,2 methods,"association, regression",1.0,0,human,,,human,,0.898,,,0.915,
815734767,6ONE9CLOTHING,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.854,,0.917,,
815734931,PharmSpc,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.854,,0.917,,
815735055,L7Vinal,brand,non_human,human,2,0,5,2 methods,"association, text",1.0,0,human,,,,human,0.862,,,,0.85
815735182,pacmissle,brand,non_human,human,2,0,5,2 methods,"classification, regression",1.0,0,,human,,human,,,0.941,,0.902,
815735533,CanadianBeats1,brand,non_human,human,2,0,5,2 methods,"association, classification",1.0,0,human,human,,,,0.869,0.912,,,
815735689,Travel_Word,brand,non_human,human,2,0,5,2 methods,"classification, clustering",1.0,0,,human,human,,,,0.937,0.917,,
815735916,teejay4u_06,brand,non_human,human,2,0,5,2 methods,"classification, regression",1.0,0,,human,,human,,,0.944,,0.925,
815735968,PenguinBoss1,brand,non_human,human,2,0,5,2 methods,"classification, clustering",1.0,0,,human,human,,,,0.916,0.917,,
815735994,Wins2011,brand,non_human,human,2,0,5,2 methods,"association, text",1.0,0,human,,,,human,0.861,,,,0.88
815736013,southstandnige9,brand,non_human,human,2,0,5,2 methods,"clustering, text",1.0,0,,,human,,human,,,0.917,,0.866
815736466,MarioDinardo9,male,human,non_human,2,0,5,2 methods,"classification, regression",1.0,0,,non_human,,non_human,,,0.902,,0.995,
815736675,SHSComplimnts,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.88,,0.917,,
815736693,hv_younglife,brand,non_human,human,2,0,5,2 methods,"association, regression",1.0,0,human,,,human,,0.925,,,0.933,
815737050,Travel_Barrel,brand,non_human,human,2,0,5,2 methods,"classification, clustering",1.0,0,,human,human,,,,0.933,0.917,,
815737618,theunitedmanc,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.873,,0.917,,
815737920,WiffleBall1,brand,non_human,human,2,0,5,2 methods,"classification, regression",1.0,0,,human,,human,,,0.953,,0.951,
815737925,5SOSHotelReport,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.925,,0.917,,
815737967,ACHoang32,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.869,,0.957,,
815738070,StrikeFM,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.873,,0.917,,
815738681,BirchgroveCA,brand,non_human,human,2,0,5,2 methods,"classification, regression",1.0,0,,human,,human,,,0.939,,0.905,
815738843,DCProductionLTD,brand,non_human,human,2,0,5,2 methods,"association, regression",1.0,0,human,,,human,,0.925,,,0.902,
815739271,loserstation,brand,non_human,human,2,0,5,2 methods,"association, regression",1.0,0,human,,,human,,0.862,,,0.949,
815739318,GBISummerSchool,brand,non_human,human,2,0,5,2 methods,"association, clustering",1.0,0,human,,human,,,0.854,,0.917,,
815730882,eros9911,brand,non_human,human,1,0,5,1 method,association,0.3321,0,human,,,,,0.861,,,,
815726373,AdamCoo64216897,female,human,non_human,1,0,5,1 method,clustering,0.3335,0,,,non_human,,,,,0.956,,
815727983,black2_Bot,brand,non_human,human,1,0,5,1 method,association,0.3353,0,human,,,,,0.869,,,,
815720373,almawari,brand,non_human,human,1,0,5,1 method,association,0.3358,0,human,,,,,0.861,,,,
815725882,fitboar,brand,non_human,human,1,0,5,1 method,association,0.3366,0,human,,,,,0.869,,,,
815731645,alexgasratchet,brand,non_human,human,1,0,5,1 method,text,0.3374,0,,,,,human,,,,,0.967
815729846,peartonjohnson,brand,non_human,human,1,0,5,1 method,clustering,0.3375,0,,,human,,,,,0.957,,
815719800,KeizerCyrus,brand,non_human,human,1,0,5,1 method,association,0.3388,0,human,,,,,0.869,,,,
815723276,sassysam8,male,human,non_human,1,0,5,1 method,regression,0.3397,0,,,,non_human,,,,,0.938,
815730816,lynhamlett1,brand,non_human,human,1,0,5,1 method,association,0.3403,0,human,,,,,0.869,,,,
815730777,TrianglePascal,brand,non_human,human,1,0,5,1 method,association,0.3408,0,human,,,,,0.862,,,,
815734600,JonaSchnedi,brand,non_human,human,1,0,5,1 method,association,0.3418,0,human,,,,,0.869,,,,
815732990,bot_flippy,brand,non_human,human,1,0,5,1 method,association,0.3419,0,human,,,,,0.873,,,,
815724980,ARIZONATWEETZ,brand,non_human,human,1,0,5,1 method,association,0.3424,0,human,,,,,0.869,,,,
815728769,jeremy_good,brand,non_human,human,1,0,5,1 method,regression,0.3426,0,,,,human,,,,,0.905,
815732080,HighlyBBe,male,human,non_human,1,0,5,1 method,regression,0.3428,0,,,,non_human,,,,,0.905,
815733192,1cough_syrup8,brand,non_human,human,1,0,5,1 method,text,0.3429,0,,,,,human,,,,,0.908
815730692,BigTittieFreak,male,human,non_human,1,0,5,1 method,association,0.3432,0,non_human,,,,,0.816,,,,
815735891,kalpeshh1,brand,non_human,human,1,0,5,1 method,association,0.3435,0,human,,,,,0.854,,,,
815719820,blankyhanky17,brand,non_human,human,1,0,5,1 method,association,0.3436,0,human,,,,,0.869,,,,
815725179,martynpeel,male,human,non_human,1,0,5,1 method,text,0.3441,0,,,,,non_human,,,,,0.871
815731692,PG_ESAM,brand,non_human,human,1,0,5,1 method,association,0.3449,0,human,,,,,0.862,,,,
815735477,saidosereno,male,human,non_human,1,0,5,1 method,text,0.3449,0,,,,,non_human,,,,,0.964
815729008,TheSaintOfTous,brand,non_human,human,1,0,5,1 method,classification,0.3451,0,,human,,,,,0.945,,,
815722012,BinaryeProfit,male,human,non_human,1,0,5,1 method,regression,0.3456,0,,,,non_human,,,,,0.976,
815726653,CharBotGreen2,female,human,non_human,1,0,5,1 method,text,0.3463,0,,,,,non_human,,,,,0.884
815732461,xmaya5sos,brand,non_human,human,1,0,5,1 method,association,0.3463,0,human,,,,,0.862,,,,
815723610,turntsad,brand,non_human,human,1,0,5,1 method,text,0.3471,0,,,,,human,,,,,0.939
815720816,ZeroMkay_,brand,non_human,human,1,0,5,1 method,text,0.3472,0,,,,,human,,,,,0.957
815728790,DoHoBOB,brand,non_human,human,1,0,5,1 method,association,0.3472,0,human,,,,,0.869,,,,
815724598,Mrs_SamusAran,brand,non_human,human,1,0,5,1 method,association,0.3478,0,human,,,,,0.869,,,,
815729012,AnahienMurcia,brand,non_human,human,1,0,5,1 method,text,0.348,0,,,,,human,,,,,0.935
815734877,Mistehhhh,brand,non_human,human,1,0,5,1 method,text,0.3488,0,,,,,human,,,,,0.964
815734244,Collinsfrappe,brand,non_human,human,1,0,5,1 method,association,0.3489,0,human,,,,,0.922,,,,
815724958,carolannbagan,female,human,non_human,1,0,5,1 method,regression,0.349,0,,,,non_human,,,,,0.952,
815734855,SearrealSoul,brand,non_human,human,1,0,5,1 method,text,0.3495,0,,,,,human,,,,,0.914
815721540,raabulls,male,human,non_human,1,0,5,1 method,association,0.3498,0,non_human,,,,,0.816,,,,
815731940,NYTweetz,brand,non_human,human,1,0,5,1 method,association,0.3498,0,human,,,,,0.88,,,,
815724858,missaquarius20c,female,human,non_human,1,0,5,1 method,association,0.3502,0,non_human,,,,,0.841,,,,
815722579,tonguesintrees,brand,non_human,human,1,0,5,1 method,text,0.3503,0,,,,,human,,,,,0.99
815734561,dontcry_bot,brand,non_human,human,1,0,5,1 method,association,0.3504,0,human,,,,,0.869,,,,
815731823,mamisoawesome,brand,non_human,human,1,0,5,1 method,text,0.3507,0,,,,,human,,,,,0.891
815735836,cliffordatass,brand,non_human,human,1,0,5,1 method,association,0.3515,0,human,,,,,0.862,,,,
815738167,Pichubot,brand,non_human,human,1,0,5,1 method,association,0.3519,0,human,,,,,0.869,,,,
815730949,_grace_v,brand,non_human,human,1,0,5,1 method,text,0.3539,0,,,,,human,,,,,0.901
815735622,HffTiago,male,human,non_human,1,0,5,1 method,regression,0.3547,0,,,,non_human,,,,,0.945,
815736939,Terick_7,brand,non_human,human,1,0,5,1 method,classification,0.3548,0,,human,,,,,0.928,,,
815735409,shad_rahman_,brand,non_human,human,1,0,5,1 method,association,0.3559,0,human,,,,,0.861,,,,
815734398,1electricpirate,brand,non_human,human,1,0,5,1 method,association,0.3577,0,human,,,,,0.869,,,,
815738291,Desolation00,brand,non_human,human,1,0,5,1 method,text,0.3592,0,,,,,human,,,,,0.906
815727411,louis_singha,male,human,non_human,1,0,5,1 method,regression,0.3597,0,,,,non_human,,,,,0.918,
815735938,yomings,brand,non_human,human,1,0,5,1 method,association,0.3632,0,human,,,,,0.898,,,,
815737970,chaacSmite,brand,non_human,human,1,0,5,1 method,text,0.6212,0,,,,,human,,,,,0.966
815736346,zjmliamalarca,brand,non_human,human,1,0,5,1 method,text,0.6266,0,,,,,human,,,,,0.883
815737769,Obmaha,brand,non_human,human,1,0,5,1 method,text,0.6298,0,,,,,human,,,,,0.889
815731749,NathanVarner,brand,non_human,human,1,0,5,1 method,text,0.6336,0,,,,,human,,,,,0.929
815722970,MathPowerPoints,brand,non_human,human,1,0,5,1 method,association,0.6349,0,human,,,,,0.861,,,,
815720068,YusufMoneer,brand,non_human,human,1,0,5,1 method,text,0.635,0,,,,,human,,,,,0.861
815730349,NWSodor23,brand,non_human,human,1,0,5,1 method,association,0.6354,0,human,,,,,0.862,,,,
815731804,1000kindsofrain,brand,non_human,human,1,0,5,1 method,classification,0.6366,0,,human,,,,,0.942,,,
815722164,oCruiise,brand,non_human,human,1,0,5,1 method,association,0.6368,0,human,,,,,0.862,,,,
815725734,os4185,brand,non_human,human,1,0,5,1 method,classification,0.6372,0,,human,,,,,0.988,,,
815720266,DolphinDivePro,brand,non_human,human,1,0,5,1 method,association,0.6386,0,human,,,,,0.869,,,,
815733175,Beardlini,brand,non_human,human,1,0,5,1 method,text,0.6386,1,,,,,human,,,,,0.945
815719907,flotsamfiles,brand,non_human,human,1,0,5,1 method,association,0.6394,0,human,,,,,0.861,,,,
815736408,SimplyAnder,brand,non_human,human,1,0,5,1 method,association,0.6396,0,human,,,,,0.862,,,,
815738605,toshboy99,brand,non_human,human,1,0,5,1 method,classification,0.6403,0,,human,,,,,0.951,,,
815725885,breebird33,brand,non_human,human,1,0,5,1 method,association,0.6404,0,human,,,,,0.862,,,,
815723832,CaGardenas,brand,non_human,human,1,0,5,1 method,regression,0.6414,0,,,,human,,,,,0.904,
815731763,LinWalsh15,female,human,non_human,1,0,5,1 method,text,0.6425,0,,,,,non_human,,,,,0.937
815724207,LVPhotos,brand,non_human,human,1,0,5,1 method,text,0.6436,0,,,,,human,,,,,0.922
815720698,Dscin_9510,female,human,non_human,1,0,5,1 method,association,0.6441,0,non_human,,,,,0.839,,,,
815721102,itsDeedles,female,human,non_human,1,0,5,1 method,text,0.6444,0,,,,,non_human,,,,,0.982
815736615,WaltFrench,brand,non_human,human,1,0,5,1 method,association,0.6448,0,human,,,,,0.862,,,,
815736972,TheLatsbrah,brand,non_human,human,1,0,5,1 method,association,0.6455,0,human,,,,,0.861,,,,
815719911,SpiritOfEnLes,brand,non_human,human,1,0,5,1 method,association,0.6456,0,human,,,,,0.898,,,,
815722461,DominationTos,brand,non_human,human,1,0,5,1 method,association,0.6458,0,human,,,,,0.909,,,,
815720654,wellmemedsir,brand,non_human,human,1,0,5,1 method,association,0.6465,0,human,,,,,0.909,,,,
815722974,Dfitz9477,brand,non_human,human,1,0,5,1 method,text,0.6465,0,,,,,human,,,,,0.852
815727293,CyclingSurgeon,brand,non_human,human,1,0,5,1 method,text,0.6465,0,,,,,human,,,,,0.853
815738399,enichols168,male,human,non_human,1,0,5,1 method,association,0.6466,0,non_human,,,,,0.801,,,,
815728447,Cysero,brand,non_human,human,1,0,5,1 method,classification,0.6468,0,,human,,,,,0.956,,,
815726248,PetConciergePls,brand,non_human,human,1,0,5,1 method,association,0.6471,0,human,,,,,0.854,,,,
815719775,Free_Martinis,male,human,non_human,1,0,5,1 method,text,0.6472,0,,,,,non_human,,,,,0.998
815719830,blankyhanky10,brand,non_human,human,1,0,5,1 method,association,0.6473,0,human,,,,,0.869,,,,
815731140,ImWryz,brand,non_human,human,1,0,5,1 method,association,0.6475,0,human,,,,,0.861,,,,
815736788,pear0s,brand,non_human,human,1,0,5,1 method,regression,0.6478,0,,,,human,,,,,0.901,
815729024,MegaLobsterFace,brand,non_human,human,1,0,5,1 method,clustering,0.6487,0,,,human,,,,,0.917,,
815733396,Hayato_Inazuma,brand,non_human,human,1,0,5,1 method,text,0.6487,0,,,,,human,,,,,0.884
815722026,CollyPUG,brand,non_human,human,1,0,5,1 method,association,0.6492,0,human,,,,,0.898,,,,
815723066,FFGC_SMatthews,brand,non_human,human,1,0,5,1 method,text,0.6497,0,,,,,human,,,,,0.945
815727073,louehisart,brand,non_human,human,1,0,5,1 method,text,0.65,0,,,,,human,,,,,0.927
815737879,TomMSFT,brand,non_human,human,1,0,5,1 method,text,0.6504,0,,,,,human,,,,,0.929
815724789,1001coupons,male,human,non_human,1,0,5,1 method,regression,0.6506,0,,,,non_human,,,,,0.959,
815720149,MonicaKoch18,female,human,non_human,1,0,5,1 method,regression,0.6507,0,,,,non_human,,,,,0.974,
815736555,JulianLives,brand,non_human,human,1,0,5,1 method,association,0.6508,0,human,,,,,0.862,,,,
815725283,Eating4Energy,brand,non_human,human,1,0,5,1 method,association,0.6509,0,human,,,,,0.854,,,,
815735044,SelenaHQ,female,human,non_human,1,0,5,1 method,text,0.6514,0,,,,,non_human,,,,,0.918
815733199,RCJ13,brand,non_human,human,1,0,5,1 method,regression,0.6515,0,,,,human,,,,,0.953,
815731207,louissrovers,brand,non_human,human,1,0,5,1 method,text,0.6516,0,,,,,human,,,,,0.908
815719431,English_Cocker,brand,non_human,human,1,0,5,1 method,text,0.6523,0,,,,,human,,,,,0.965
815724077,vBubblez,brand,non_human,human,1,0,5,1 method,association,0.6524,0,human,,,,,0.873,,,,
815725381,wayoftheaviator,brand,non_human,human,1,0,5,1 method,association,0.6524,1,human,,,,,0.873,,,,
815731549,Phoenixarised,brand,non_human,human,1,0,5,1 method,association,0.6525,0,human,,,,,0.869,,,,
815720548,ConnectAU1,brand,non_human,human,1,0,5,1 method,association,0.6527,0,human,,,,,0.854,,,,
815728742,JebSource,male,human,non_human,1,0,5,1 method,text,0.6528,0,,,,,non_human,,,,,0.912
815730449,ZroHour,brand,non_human,human,1,0,5,1 method,association,0.6529,0,human,,,,,0.862,,,,
815735008,MistyDragon13,brand,non_human,human,1,0,5,1 method,association,0.6529,0,human,,,,,0.862,,,,
815732205,ericarm,male,human,non_human,1,0,5,1 method,text,0.653,0,,,,,non_human,,,,,0.893
815737817,hemmoschode,brand,non_human,human,1,0,5,1 method,text,0.653,0,,,,,human,,,,,0.937
815725877,RaiderDelta,brand,non_human,human,1,0,5,1 method,association,0.6534,0,human,,,,,0.88,,,,
815731049,hunhoot1,brand,non_human,human,1,0,5,1 method,text,0.6538,0,,,,,human,,,,,0.947
815729261,theformalcat,brand,non_human,human,1,0,5,1 method,clustering,0.654,0,,,human,,,,,0.917,,
815723325,IAmYourConnect,female,human,non_human,1,0,5,1 method,text,0.6544,0,,,,,non_human,,,,,0.917
815727509,Zoom808,brand,non_human,human,1,0,5,1 method,classification,0.6551,0,,human,,,,,0.934,,,
815738411,chrism1749,female,human,non_human,1,0,5,1 method,text,0.6551,0,,,,,non_human,,,,,0.907
815726570,FLTRANSFERSs,male,human,non_human,1,0,5,1 method,text,0.6555,0,,,,,non_human,,,,,0.859
815723769,PTAlanSwann,brand,non_human,human,1,0,5,1 method,text,0.6556,0,,,,,human,,,,,0.921
815732421,Bigoldsupermoon,brand,non_human,human,1,0,5,1 method,association,0.6557,0,human,,,,,0.869,,,,
815726976,BCmoney805,brand,non_human,human,1,0,5,1 method,text,0.6561,0,,,,,human,,,,,0.915
815728139,JacksonAcura,brand,non_human,human,1,0,5,1 method,association,0.6561,0,human,,,,,0.854,,,,
